"web.scraper.order","web.scraper.start.url","image.src","make","model","trim","personal","year","gear_type","cylinder","mileage","price","time","likes","car","car.href","date_sold","posted_time","mileage_range","year2","b_make","b_model","b_trim","a","b","aa","bb","price_pmmt","avg_ymmt","avg_mileage_range","year_updated","mileage_range_updated","price_year_value","avg_mileage_range_updated","pred1","pred2","pred3","predicted_price_rf","price_difference","percentage_difference","percentage_difference_updated","price_difference_rf","percentage_difference_rf","percentage_difference_updated_rf","absolut_difference","Year_Effect","Mileage_Effect","pred3_pmmt","pmmt_difference","pmmt_absolute"
"1712650217-227","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/213958-productcovers/a0d05421-a5b7-413d-beb5-168246043ff6_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-VX Twin Turbo-6-Automatic","Al Bremai","Toyota-Toyota-Land Cruiser-VX Twin Turbo-6-Automatic-2024","Automatic",6,0,355000,"20 hours ago",88,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_vx_twin_turbo_white_suv_automatic_2024-213958","","","Toyota-Toyota-Land Cruiser-VX Twin Turbo-6-Automatic-0","2024",43423.6054989566,25284.0485718444,90634.1719808704,-64803267.5849379,32034.7222222239,56666153.2762228,-27999.2319508394,317681.318681319,2022.77472527473,1904.7619047619,"2024",0,0,0,355303.425925935,355303.425925935,355303.425925935,352557.593307634,303.425925935328,0.0854720918127683,0.0854720918127683,-2442.40669236612,-0.688001885173554,-0.688001885173554,303.425925935328,37622.1072446167,0,345417.060002279,-27735.7413209599,-8.73068061920978
"1712650217-228","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/213962-productcovers/a46b2b5a-b435-4e5c-a294-517b7a3419da_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic","Al Bremai","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-2024","Automatic",6,0,334000,"20 hours ago",78,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_twin_turbo_black_suv_automatic_2024-213962","","","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-0","2024",43423.6054989566,25284.0485718444,59194.6301733314,-48654047.5812431,24050.1375989007,33011052.9642975,-16311.8175979455,288938.638542665,2023.05848513902,555.555555555556,"2024",0,0,0,312284.610207144,312284.610207144,312284.610207144,312716.236542719,-21715.3897928562,-6.501613710436,-6.501613710436,-21283.7634572812,-6.37238426864706,-6.37238426864706,21715.3897928562,23345.9716644784,0,285371.280636949,3567.35790571675,1.23464204154544
"1712650217-229","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/213966-productcovers/4688af5b-b300-4369-a4cd-1e68198028ed_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic","Al Bremai","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-2023","Automatic",6,0,315000,"20 hours ago",94,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_twin_turbo_white_suv_automatic_2023-213966","","","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-0","2023",43423.6054989566,25284.0485718444,59194.6301733314,-48654047.5812431,24050.1375989007,33011052.9642975,-16311.8175979455,288938.638542665,2023.05848513902,3003.14465408805,"2023",0,0,12245.9636536948,288234.472608242,293882.006808726,293882.006808726,287704.974367824,-21117.9931912743,-6.70412482262678,-6.70412482262678,-27295.0256321761,-8.66508750227814,-8.66508750227814,21117.9931912743,-704.165934423625,5647.53420048387,285371.280636949,3567.35790571675,1.23464204154544
"1712650217-230","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/213973-productcovers/87bc1dae-11cf-474c-a190-2cbfb8dca00b_0_cover.webp","Nissan","Nissan-Patrol","Nissan-Nissan-Patrol-SE-8-Automatic","Al Bremai","Nissan-Nissan-Patrol-SE-8-Automatic-2023","Automatic",8,0,192000,"20 hours ago",186,NA,"https://qatarsale.com/en/product/nissan_patrol_se_black_suv_automatic_2023-213973","","","Nissan-Nissan-Patrol-SE-8-Automatic-0","2023",-29803.7596511228,21392.8246088828,-65569.2391120832,-31434601.3660953,15591.0270855427,52212541.5742779,-25802.7261356522,85254,2015.86,0,"2023",0,0,13626.6018534377,193017.660834217,197225.940538009,197225.940538009,195233.665998925,5225.94053800893,2.72184403021298,2.72184403021298,3233.6659989249,1.68420104110672,1.68420104110672,5225.94053800893,107763.660834217,4208.2797037916,142180.197460075,-56926.1974600747,-66.7724651747422
"1712650217-231","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/213976-productcovers/15d94272-5351-4945-a9ab-7c059dc302f1_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic","Al Bremai","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-2024","Automatic",6,0,337000,"20 hours ago",168,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_twin_turbo_black_suv_automatic_2024-213976","","","Toyota-Toyota-Land Cruiser-GXR Twin Turbo-6-Automatic-0","2024",43423.6054989566,25284.0485718444,59194.6301733314,-48654047.5812431,24050.1375989007,33011052.9642975,-16311.8175979455,288938.638542665,2023.05848513902,555.555555555556,"2024",0,0,0,312284.610207144,312284.610207144,312284.610207144,312716.236542719,-24715.3897928562,-7.33394355871105,-7.33394355871105,-24283.7634572812,-7.20586452738314,-7.20586452738314,24715.3897928562,23345.9716644784,0,285371.280636949,3567.35790571675,1.23464204154544
"1712650217-232","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/214523-productcovers/6b1d64cf-e22f-4feb-b7d0-9a61d0cd2081_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR-6-Automatic","Al Bremai","Toyota-Toyota-Land Cruiser-GXR-6-Automatic-2024","Automatic",6,0,337000,"20 hours ago",79,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_black_suv_automatic_2024-214523","","","Toyota-Toyota-Land Cruiser-GXR-6-Automatic-0","2024",43423.6054989566,25284.0485718444,-600.250644320051,-35633262.2664057,17625.6705825806,53674951.0486927,-26519.6251193117,230207.445705024,2021.5623987034,666.666666666667,"2024",0,0,0,270153.803194892,270153.803194892,270153.803194892,273480.470472321,-66846.1968051085,-19.8356667077473,-19.8356667077473,-63519.5295276788,-18.8485250823973,-18.8485250823973,66846.1968051085,39946.3574898672,0,226146.497082102,4060.94862292262,1.76403878270997
"1712650217-233","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/214532-productcovers/6569d097-f8b9-4b34-bc67-c3688ca8964f_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR-6-Automatic","Al Bremai","Toyota-Toyota-Land Cruiser-GXR-6-Automatic-2024","Automatic",6,0,337000,"20 hours ago",88,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_black_suv_automatic_2024-214532","","","Toyota-Toyota-Land Cruiser-GXR-6-Automatic-0","2024",43423.6054989566,25284.0485718444,-600.250644320051,-35633262.2664057,17625.6705825806,53674951.0486927,-26519.6251193117,230207.445705024,2021.5623987034,666.666666666667,"2024",0,0,0,270153.803194892,270153.803194892,270153.803194892,273480.470472321,-66846.1968051085,-19.8356667077473,-19.8356667077473,-63519.5295276788,-18.8485250823973,-18.8485250823973,66846.1968051085,39946.3574898672,0,226146.497082102,4060.94862292262,1.76403878270997
"1712650217-235","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/214635-productcovers/ca176d18-7bf8-4348-a7a2-97d56c5bc87e_0_cover.webp","Mercedes-Benz","Mercedes-Benz-A-Class","Mercedes-Benz-Mercedes-Benz-A-Class-200-4-Automatic","Personal","Mercedes-Benz-Mercedes-Benz-A-Class-200-4-Automatic-2018","Automatic",4,26000,89000,"21 hours ago",257,NA,"https://qatarsale.com/en/product/mercedes_benz_a_class_200_white_hatchback_automatic_2018-214635","","","Mercedes-Benz-Mercedes-Benz-A-Class-200-4-Automatic-30000","2018",-3463.39963732009,-39199.1629492709,11921.6292397661,-30113934.5570165,14896.7182539677,15420574.6753224,-7613.63636363526,130999.875,2021.79166666667,55000,"2018",30000,0,56256.4935064912,77853.3531746047,81124.0028739448,81124.0028739448,112437.564266667,-7875.9971260552,-8.84943497309573,-8.84943497309573,23437.5642666667,26.3343418726592,26.3343418726592,7875.9971260552,-53146.5218253953,3270.64969934012,81124.0028739448,49875.8721260552,38.0732211584593
"1712650217-236","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/215228-productcovers/8f3d0100-5380-4970-a72b-60893acb8808_0_cover.webp","MG","MG-MG5","MG-MG-MG5-Standard-4-Automatic","Dunes Auto Qatar","MG-MG-MG5-Standard-4-Automatic-2021","Automatic",4,69000,29999,"21 hours ago",32,NA,"https://qatarsale.com/en/product/mg_mg5_white_sedan_automatic_2021-215228","","","MG-MG-MG5-Standard-4-Automatic-70000","2021",-101987.889173893,-17963.5178571429,0,-9102000,4500,35420000,-17500,41000,2022.66666666667,NA,"2021",70000,0,52500,33500,32562,32562,54542.5496,2563,8.54361812060402,8.54361812060402,24543.5496,81.8145591519717,81.8145591519717,2563,-7500,-938,32562,8438,20.580487804878
"1712650217-237","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/215051-productcovers/5265e74f-b438-48c3-895f-f28edcbffdc5_0_cover.webp","Chery","Chery-Tiggo","Chery-Chery-Tiggo-8 pro-4-Automatic","Personal","Chery-Chery-Tiggo-8 pro-4-Automatic-2023","Automatic",4,15392,80000,"21 hours ago",75,NA,"https://qatarsale.com/en/product/chery_tiggo_8_pro_white_suv_automatic_2023-215051","","","Chery-Chery-Tiggo-8 pro-4-Automatic-20000","2023",-96635.0912415617,1849.86068111456,20833.8235294118,-9105500,4500,0,0,87045.4545454545,2023.45454545455,0,"2023",20000,0,0,85000,82280,82280,52642.4722666667,2280,2.85,2.85,-27357.5277333333,-34.1969096666666,-34.1969096666666,2280,-2045.45454545454,-2720,82280,4765.45454545454,5.47467362924282
"1712650217-238","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/215232-productcovers/afa4f9a8-41ea-4c69-85a5-ec1ebc1e6690_0_cover.webp","Mitsubishi","Mitsubishi-Eclipse","Mitsubishi-Mitsubishi-Eclipse-Cross Highline-4-Automatic","Dunes Auto Qatar","Mitsubishi-Mitsubishi-Eclipse-Cross Highline-4-Automatic-2021","Automatic",4,89999,64999,"21 hours ago",33,NA,"https://qatarsale.com/en/product/mitsubishi_eclipse_cross_highline_gray_suv_automatic_2021-215232","","","Mitsubishi-Mitsubishi-Eclipse-Cross Highline-4-Automatic-90000","2021",-98013.5108046203,7936.85377358491,5291.91666666667,-16980520.8333334,8401.78571428575,28739434.5238095,-14196.4285714286,76166.6666666667,2021.26666666667,120000,"2021",90000,0,48452.3809523806,75654.76190476,70625.5215419483,70625.5215419483,76830.0695,5626.52154194826,8.65632016176904,8.65632016176904,11831.0695,18.2019254142371,18.2019254142371,5626.52154194826,-511.904761906713,-5029.2403628117,70625.5215419483,5541.14512471842,7.27502642194978
"1712650217-239","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/215229-productcovers/546d639c-6df9-4bc0-933b-55f29f7132e0_0_cover.webp","BMW","BMW-X-Series","BMW-BMW-X-Series-X4-4-Automatic","Silver Auto","BMW-BMW-X-Series-X4-4-Automatic-2022","Automatic",4,48000,195000,"21 hours ago",67,NA,"https://qatarsale.com/en/product/bmw_x_series_x4_white_suv_automatic_2022-215229","","","BMW-BMW-X-Series-X4-4-Automatic-50000","2022",1651.77240444844,9490.89296270618,6382.02283990519,-44025945.0821026,21788.4675697869,19211235.6321839,-9482.75862068966,184807.615384615,2020.65384615385,36666.6666666667,"2022",50000,0,37097.7011494264,208812.439244663,204501.7824529,204501.7824529,216359.473766667,9501.78245290043,4.87270895020535,4.87270895020535,21359.4737666666,10.9535762905983,10.9535762905983,9501.78245290043,24004.8238600481,-4310.65679176303,204501.7824529,-19694.1670682851,-10.6565776671585
"1712650217-241","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/215219-productcovers/eb62eb98-dc54-4ce2-bfce-80e2c78d8aaa_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR-8-Automatic","Dunes Auto Qatar","Toyota-Toyota-Land Cruiser-GXR-8-Automatic-2021","Automatic",8,122000,199999,"21 hours ago",41,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_white_suv_automatic_2021-215219","","","Toyota-Toyota-Land Cruiser-GXR-8-Automatic-130000","2021",43423.6054989566,25284.0485718444,-64091.9940286657,-31302391.8428448,15512.3153186955,51296131.5009369,-25337.6795557454,164699.995652174,2017.84782608696,71805.5555555556,"2021",130000,0,88681.1187755615,213564.483311956,199445.690480395,199445.690480395,194680.244444445,-553.309519604925,-0.276656143083178,-0.276656143083178,-5318.7555555554,-2.65939107473307,-2.65939107473307,553.309519604925,48864.4876597816,-14118.7928315605,156591.534240483,8108.46141169086,4.92317038599985
"1712650217-243","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/177131-productcovers/9f2f70d1-d919-42f3-b6fe-c425f4643ef6_0_cover.webp","Jeep","Jeep-Wrangler","Jeep-Jeep-Wrangler-Rubicon-6-Automatic","Silver Auto","Jeep-Jeep-Wrangler-Rubicon-6-Automatic-2016","Automatic",6,85000,1e+05,"21 hours ago",777,NA,"https://qatarsale.com/en/product/jeep_wrangler_rubicon_white_suv_automatic_2016-177131","","","Jeep-Jeep-Wrangler-Rubicon-6-Automatic-90000","2016",-20176.7630519778,14992.6234628029,15015.1238624874,-34558611.3009304,17100.6516416244,27397826.4567902,-13534.5416964768,175461.269230769,2021.23076923077,75000,"2016",90000,0,112190.396692898,87084.7998887041,90176.7138974273,90176.7138974273,95158.4991333333,-9823.28610257269,-9.82328610257269,-9.82328610257269,-4841.50086666668,-4.84150086666668,-4.84150086666668,9823.28610257269,-88376.4693420651,3091.91400872319,90176.7138974273,85284.5553333419,48.6059149732779
"1712650217-244","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/213968-productcovers/33e16f9f-246e-42fa-941c-fd6d7d7adaef_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GX-6-Automatic","","Toyota-Toyota-Land Cruiser-GX-6-Automatic-2023","Automatic",6,49000,224000,"08/04/2024",138,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gx_gray_suv_automatic_2023-213968","08-Apr-2024","","Toyota-Toyota-Land Cruiser-GX-6-Automatic-50000","2023",43423.6054989566,25284.0485718444,-18639.0611018364,-30656570.1194305,15156.5134739096,53740389.3854743,-26547.2817014016,212786.343612335,2022.19383259912,14183.6734693878,"2023",50000,0,35238.5035387576,216076.638288554,210973.255038228,210973.255038228,221314.4,-13026.744961772,-5.81551114364823,-5.81551114364823,-2685.60000000009,-1.19892857142861,-1.19892857142861,13026.744961772,3290.294676219,-5103.38325032583,200508.411854623,12277.9317577119,5.77007506650917
"1712650217-245","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/199491-productcovers/768b3ed5-b293-483a-989f-3851c92c1d11_0_cover.webp","BMW","BMW-X-Series","BMW-BMW-X-Series-X5-6-Automatic","Silver Auto","BMW-BMW-X-Series-X5-6-Automatic-2022","Automatic",6,62000,225000,"21 hours ago",506,NA,"https://qatarsale.com/en/product/bmw_x_series_x5_gray_suv_automatic_2022-199491","","","BMW-BMW-X-Series-X5-6-Automatic-70000","2022",1651.77240444844,9490.89296270618,-12404.4172257763,-54630003.2915355,27065.1515151513,19121281.1688344,-9436.36363636521,166194.444444444,2018.69444444444,32000,"2022",70000,0,40953.8961038925,255422.727272733,243552.271154667,243552.271154667,216637.070333333,18552.2711546673,8.2454538465188,8.2454538465188,-8362.92966666675,-3.71685762962967,-3.71685762962967,18552.2711546673,89228.2828282884,-11870.4561180655,233582.621831304,-67388.1773868598,-40.5477918423358
"1712650217-246","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/197139-productcovers/1a227afe-b288-43e2-ad80-2e59e3eaaaf5_0_cover.webp","Lexus","Lexus-LX","Lexus-Lexus-LX-570-8-Automatic","Al Shaqab Cars - Mawater City","Lexus-Lexus-LX-570-8-Automatic-2016","Automatic",8,219000,219000,"21 hours ago",387,NA,"https://qatarsale.com/en/product/lexus_lx_570_gray_suv_automatic_2016-197139","","","Lexus-Lexus-LX-570-8-Automatic-220000","2016",54098.7719572914,13677.0579784978,-25442.6622004695,-64129678.7944699,31803.1228377039,50602403.7959103,-25004.6283343065,200980.252427184,2016.31067961165,177179.487179487,"2016",220000,0,193073.073948301,188701.421107406,180571.582368191,180571.582368191,214983.066666667,-38428.417631809,-17.5472226629265,-17.5472226629265,-4016.93333333332,-1.83421613394216,-1.83421613394216,38428.417631809,-12278.8313197781,-8129.83873921531,206034.643789195,-5054.39136201006,-2.51486964563411
"1712650217-247","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/212969-productcovers/4ff44e59-fd0f-4ee8-b3ea-68b31b838df5_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-VXR-8-Automatic","Al Shaqab Cars - Mawater City","Toyota-Toyota-Land Cruiser-VXR-8-Automatic-2019","Automatic",8,80000,205000,"21 hours ago",276,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_vxr_white_suv_automatic_2019-212969","","","Toyota-Toyota-Land Cruiser-VXR-8-Automatic-80000","2019",43423.6054989566,25284.0485718444,-44045.0854179458,-43931547.3453065,21772.8020233982,62092952.6684328,-30685.5234348438,185270.148148148,2017.89324618736,142786.885245902,"2019",80000,0,138880.853483088,213353.915618338,233453.852651244,233453.852651244,206581.433333333,28453.8526512445,13.8799281225583,13.8799281225583,1581.43333333335,0.771430894308951,0.771430894308951,28453.8526512445,28083.7674701898,20099.9370329065,187681.518242266,-2411.37009411742,-1.30154270303125
"1712650217-249","https://qatarsale.com/en/products/cars_for_sale?page=4","https://qsbproduction.blob.core.windows.net/210954-productcovers/2f692c3c-6de3-42e5-8ee2-0e08c7ba6c50_0_cover.webp","Toyota","Toyota-Land Cruiser","Toyota-Toyota-Land Cruiser-GXR- Grand Touring-6-Automatic","Al Shaqab Cars - Mawater City","Toyota-Toyota-Land Cruiser-GXR- Grand Touring-6-Automatic-2021","Automatic",6,108000,205000,"21 hours ago",211,NA,"https://qatarsale.com/en/product/toyota_land_cruiser_gxr_grand_touring_white_suv_automatic_2021-210954","","","Toyota-Toyota-Land Cruiser-GXR- Grand Touring-6-Automatic-110000","2021",43423.6054989566,25284.0485718444,10700.9388981636,-55073679.4444444,27250,42491673.9130521,-21000.0000000043,243548.387096774,2020.8064516129,18695.652173913,"2021",110000,0,50673.9130434766,238930.555555552,216250.851690818,216250.851690818,200773.557575757,11250.8516908176,5.48822033698421,5.48822033698421,-4226.4424242425,-2.06167923133781,-2.06167923133781,11250.8516908176,-4617.83154122194,-22679.7038647346,216250.851690818,27297.5354059566,11.2082595706577
